235.082175,292.435611,612.878473,-2.093648,2.316992,0.059164
230.020765,242.736166,610.945154,-2.093625,2.316955,0.059179
224.953345,193.030897,608.984503,-2.093644,2.317000,0.059223
219.915800,143.314483,607.031011,-2.093617,2.317058,0.059202
214.840630,93.617203,605.088550,-2.093640,2.316962,0.059234
209.786034,43.903439,603.137250,-2.093636,2.317006,0.059235
185.353801,297.455857,613.698223,-2.093529,2.317026,0.059156
135.640581,302.513573,614.452335,-2.093558,2.317097,0.059158
85.869763,307.536042,615.263589,-2.093642,2.317009,0.059155
36.149656,312.587074,616.044337,-2.093613,2.317070,0.059151
-13.592208,317.633894,616.830124,-2.093611,2.317061,0.059152
234.496992,294.449079,562.943792,-2.093597,2.316955,0.059178
233.905411,296.473624,512.974168,-2.093633,2.317003,0.059210
233.306094,298.484251,463.010503,-2.093627,2.317031,0.059155
232.716747,300.502658,413.060531,-2.093627,2.317004,0.059173
232.123727,302.513540,363.117705,-2.093532,2.317012,0.059173
113.121753,601.714241,503.413967,-2.113315,2.321201,0.049325
108.432663,551.955776,502.293302,-2.113232,2.321254,0.049317
103.723336,502.187464,501.157046,-2.113228,2.321274,0.049325
99.049392,452.437173,499.995677,-2.113266,2.321259,0.049293
94.344589,402.660746,498.881482,-2.113297,2.321222,0.049372
89.657406,352.893926,497.753378,-2.113264,2.321221,0.049372
63.356720,606.395259,504.504457,-2.113214,2.321266,0.049353
13.582004,611.054528,505.609593,-2.113195,2.321304,0.049368
-36.206838,615.722642,506.711078,-2.113263,2.321192,0.049388
-85.965043,620.398216,507.790244,-2.113299,2.321149,0.049327
-135.699554,625.054309,508.880381,-2.113149,2.321296,0.049268
112.138242,602.959979,453.466143,-2.113209,2.321205,0.049349
111.178551,604.197987,403.477575,-2.113216,2.321268,0.049328
110.179708,605.428593,353.511445,-2.113208,2.321241,0.049406
109.209944,606.652624,303.546559,-2.113191,2.321219,0.049347
108.224725,607.889687,253.557053,-2.113213,2.321247,0.049351
-181.802691,510.521519,449.224284,-2.137651,2.209592,0.175500
-183.575484,460.933833,443.034940,-2.137695,2.209542,0.175476
-185.327360,411.347950,436.845687,-2.137679,2.209587,0.175415
-187.084037,361.761535,430.677850,-2.137680,2.209585,0.175433
-188.856893,312.171131,424.483734,-2.137709,2.209574,0.175418
