-2.621133,-1.851866,1.484172,-1.212877,-1.523726,0.619138
-2.751209,-1.948736,1.548289,-1.174762,-1.522848,0.488830
-2.912769,-2.039205,1.598266,-1.127414,-1.522776,0.326936
-3.112423,-2.120602,1.634866,-1.074311,-1.524242,0.126897
-3.352223,-2.188923,1.659484,-1.021269,-1.528040,-0.113378
-3.621416,-2.238224,1.674455,-0.977821,-1.534868,-0.382845
-2.528806,-1.910741,1.520880,-1.194497,-1.524831,0.711558
-2.416862,-1.956074,1.546418,-1.178999,-1.526622,0.823539
-2.284122,-1.985536,1.561400,-1.169416,-1.529339,0.956231
-2.132596,-1.996915,1.566487,-1.168186,-1.533173,1.107834
-1.968075,-1.989397,1.561785,-1.175813,-1.538137,1.272386
-2.615921,-1.884308,1.639317,-1.335898,-1.523473,0.625419
-2.610669,-1.902787,1.780904,-1.459201,-1.523365,0.631737
-2.605429,-1.906668,1.911067,-1.585735,-1.523437,0.638067
-2.600200,-1.894184,2.030766,-1.718196,-1.523605,0.644372
-2.594984,-1.862781,2.140220,-1.859369,-1.523954,0.650736
-1.979793,-1.323229,1.253121,-1.515587,-1.536298,1.254525
-2.008404,-1.446903,1.404244,-1.542260,-1.535961,1.226409
-2.042620,-1.568236,1.536545,-1.552254,-1.535528,1.192495
-2.084375,-1.689683,1.652996,-1.546035,-1.535035,1.150873
-2.136409,-1.813274,1.754965,-1.522896,-1.534398,1.098822
-2.203164,-1.940348,1.842828,-1.481693,-1.533749,1.031939
-1.898815,-1.330021,1.259482,-1.517384,-1.537584,1.335622
-1.816115,-1.326481,1.252738,-1.516306,-1.539062,1.418342
-1.732791,-1.312554,1.232756,-1.512304,-1.540745,1.501533
-1.650066,-1.288305,1.199172,-1.504802,-1.542596,1.584115
-1.569008,-1.253899,1.151332,-1.492999,-1.544531,1.665141
-1.977766,-1.321225,1.377985,-1.642613,-1.536382,1.257669
-1.975763,-1.304423,1.484915,-1.766377,-1.536562,1.260693
-1.973688,-1.273684,1.575952,-1.888282,-1.536826,1.263693
-1.971625,-1.229431,1.651988,-2.008664,-1.537271,1.266610
-1.969514,-1.172121,1.713337,-2.127372,-1.537740,1.269492
-1.481573,-1.514253,1.644728,-1.829248,-1.541298,1.696167
-1.468497,-1.623717,1.770421,-1.845762,-1.543064,1.709421
-1.452398,-1.734340,1.883979,-1.848982,-1.545168,1.725642
-1.432076,-1.847290,1.985919,-1.838343,-1.547740,1.745919
-1.405709,-1.963089,2.076215,-1.813212,-1.551045,1.772057
-1.370591,-2.081402,2.154250,-1.773356,-1.555456,1.806834
