-654.064835,304.946158,283.696541,-2.399115,1.944387,-0.033286
-604.058969,304.953671,283.675430,-2.399112,1.944374,-0.033348
-554.075557,304.943404,283.713150,-2.399136,1.944334,-0.033205
-504.056149,304.959890,283.688814,-2.399093,1.944422,-0.033339
-454.078309,304.943372,283.714578,-2.399127,1.944337,-0.033234
-404.054810,304.955890,283.710321,-2.399039,1.944404,-0.033248
-654.064515,354.940617,283.709293,-2.399057,1.944409,-0.033280
-654.058497,404.948556,283.709755,-2.399074,1.944410,-0.033270
-654.057157,454.948370,283.725472,-2.399113,1.944371,-0.033224
-654.076855,504.921207,283.692417,-2.399133,1.944367,-0.033315
-654.078398,554.933842,283.709411,-2.399075,1.944337,-0.033223
-654.060421,304.935524,333.715014,-2.399077,1.944383,-0.033265
-654.066370,304.946818,383.702640,-2.399124,1.944389,-0.033202
-654.072503,304.933089,433.705552,-2.399129,1.944383,-0.033256
-654.060626,304.973386,483.686215,-2.399099,1.944414,-0.033270
-654.061115,304.948848,533.688364,-2.399111,1.944374,-0.033348
-385.027545,320.736754,262.722526,2.014904,-2.343040,0.039756
-335.027267,320.729634,262.710038,2.014845,-2.343048,0.039781
-285.040698,320.739261,262.713638,2.014859,-2.343010,0.039791
-235.017281,320.736534,262.710909,2.014899,-2.343028,0.039840
-185.025421,320.743118,262.731925,2.014819,-2.343120,0.039726
-135.031155,320.738047,262.718193,2.014800,-2.343055,0.039784
-385.026176,370.724065,262.697867,2.014803,-2.343049,0.039849
-385.027325,420.724290,262.727247,2.014868,-2.343048,0.039726
-385.025741,470.737902,262.729448,2.014793,-2.343089,0.039726
-385.018217,520.731992,262.718328,2.014853,-2.343049,0.039813
-385.020510,570.720273,262.728072,2.014837,-2.343033,0.039774
-385.030010,320.735211,312.731242,2.014854,-2.343034,0.039781
-385.019551,320.733623,362.695516,2.014834,-2.343058,0.039870
-385.037529,320.718546,412.712949,2.014899,-2.343031,0.039789
-385.028958,320.733492,462.713978,2.014842,-2.343059,0.039762
-385.019684,320.742084,512.712112,2.014764,-2.343125,0.039817
-204.751214,455.714348,262.672641,2.237723,-2.187926,0.047114
-154.745330,455.727203,262.714337,2.237742,-2.187979,0.047004
-104.755742,455.722334,262.711178,2.237750,-2.187947,0.047021
-54.751841,455.716958,262.678481,2.237711,-2.187928,0.047108
-4.753722,455.709546,262.681201,2.237700,-2.187889,0.047112
45.252185,455.714750,262.702618,2.237751,-2.187942,0.047080
-204.753002,505.715782,262.701386,2.237709,-2.187973,0.047066
-204.750315,555.712336,262.701684,2.237769,-2.187935,0.047075
-204.732689,605.709277,262.673116,2.237672,-2.187947,0.047171
-204.739734,655.719360,262.699568,2.237699,-2.187996,0.047035
-204.753625,705.707364,262.704972,2.237696,-2.187953,0.047056
-204.739013,455.716850,312.680431,2.237653,-2.187985,0.047141
-204.743355,455.727081,362.677544,2.237645,-2.187969,0.047091
-204.764412,455.709826,412.693198,2.237751,-2.187906,0.047067
-204.755170,455.713871,462.689291,2.237768,-2.187882,0.047033
-204.748285,455.718080,512.675287,2.237670,-2.187955,0.047110
46.196558,497.419586,262.626077,2.285128,-2.118251,0.031131
96.177159,497.410383,262.603370,2.285077,-2.118220,0.031197
146.201841,497.417750,262.602639,2.285036,-2.118257,0.031212
196.190523,497.409485,262.601056,2.285049,-2.118215,0.031227
246.183452,497.400818,262.597287,2.285063,-2.118206,0.031164
296.197222,497.419834,262.612337,2.285106,-2.118220,0.031182
46.223016,547.403748,262.596906,2.285021,-2.118267,0.031182
46.224974,597.409685,262.602915,2.285021,-2.118261,0.031165
46.181041,647.412877,262.610969,2.285105,-2.118191,0.031161
46.196577,697.403218,262.606261,2.285012,-2.118277,0.031213
46.192631,747.409840,262.601064,2.285059,-2.118188,0.031205
46.200208,497.407011,312.607935,2.285044,-2.118241,0.031200
46.188887,497.410521,362.613212,2.285117,-2.118196,0.031171
46.198658,497.403383,412.597417,2.285043,-2.118244,0.031210
46.203347,497.410986,462.598845,2.285047,-2.118203,0.031156
46.202831,497.420361,512.605086,2.285078,-2.118191,0.031172
160.007878,389.467550,277.188418,-2.318471,2.022044,-0.003940
209.993108,389.460459,277.204316,-2.318481,2.022011,-0.003955
260.002704,389.458893,277.203184,-2.318437,2.022012,-0.003980
309.994745,389.458725,277.186213,-2.318495,2.022022,-0.003983
359.992398,389.470470,277.195810,-2.318490,2.021983,-0.003920
410.004774,389.460114,277.211988,-2.318461,2.021972,-0.003975
159.991000,439.454853,277.195549,-2.318467,2.022033,-0.003940
160.012919,489.452374,277.192927,-2.318486,2.022029,-0.004003
160.021640,539.454257,277.174167,-2.318463,2.022088,-0.004011
160.008918,589.455535,277.180599,-2.318489,2.022037,-0.003954
159.991893,639.466611,277.188355,-2.318473,2.021988,-0.003997
159.986115,389.456988,327.181278,-2.318527,2.021984,-0.003977
160.001893,389.467287,377.194888,-2.318487,2.021992,-0.003976
160.005953,389.463909,427.188500,-2.318493,2.022007,-0.003992
160.003726,389.447110,477.198618,-2.318469,2.022022,-0.003962
160.008321,389.463762,527.198552,-2.318492,2.022001,-0.003947
267.155495,320.868840,271.232941,-2.548702,1.792131,0.054949
317.155836,320.867708,271.224148,-2.548693,1.792172,0.054963
367.156564,320.871413,271.217941,-2.548713,1.792202,0.054997
417.165990,320.865696,271.236654,-2.548641,1.792154,0.054923
467.164900,320.863030,271.218697,-2.548700,1.792217,0.054978
517.153069,320.869116,271.239916,-2.548698,1.792147,0.054917
267.164466,370.869481,271.227048,-2.548738,1.792130,0.054918
267.161041,420.866872,271.214057,-2.548777,1.792121,0.054981
267.168709,470.857511,271.225636,-2.548710,1.792184,0.054896
267.169439,520.855635,271.221475,-2.548692,1.792194,0.054960
267.153602,570.870290,271.211160,-2.548743,1.792152,0.054920
267.152015,320.870907,321.223759,-2.548761,1.792103,0.054968
267.156666,320.864986,371.211190,-2.548747,1.792214,0.055001
267.150187,320.875297,421.222518,-2.548767,1.792156,0.054968
267.162776,320.875959,471.224127,-2.548736,1.792140,0.054951
267.177372,320.858978,521.188045,-2.548731,1.792288,0.054995
